[3;J[H[2J[3;J[H[2Jmake: 'flat' is up to date.

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

-1.000000 | -0.000000 | -0.000000

